,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Year,Home_rank,Away_rank
20782,1997-09-07,Japan,Uzbekistan,6,3,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[110]
20783,1997-09-07,Luxembourg,Cyprus,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1997,[124],[77]
20784,1997-09-07,Scotland,Belarus,4,1,FIFA World Cup qualification,Aberdeen,Scotland,False,1997,[27],[91]
20785,1997-09-07,United States,Costa Rica,1,0,FIFA World Cup qualification,Portland,United States,False,1997,[],[66]
20786,1997-09-08,Nepal,Sri Lanka,1,3,SAFF Cup,Kathmandu,Nepal,False,1997,[152],[126]
20787,1997-09-09,Maldives,India,2,2,SAFF Cup,Kathmandu,Nepal,True,1997,[176],[121]
20788,1997-09-10,Albania,Northern Ireland,1,0,FIFA World Cup qualification,Zürich,Switzerland,True,1997,[118],[68]
20789,1997-09-10,Belarus,Austria,0,1,FIFA World Cup qualification,Minsk,Belarus,False,1997,[91],[34]
20790,1997-09-10,Bosnia and Herzegovina,Slovenia,1,0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,1997,[139],[89]
20791,1997-09-10,Brazil,Ecuador,4,2,Friendly,Salvador,Brazil,False,1997,[1],[35]
20792,1997-09-10,Bulgaria,Russia,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False,1997,[14],[8]
20793,1997-09-10,Chile,Argentina,1,2,FIFA World Cup qualification,Santiago,Chile,False,1997,[21],[18]
20794,1997-09-10,Colombia,Venezuela,1,0,FIFA World Cup qualification,Barranquilla,Colombia,False,1997,[5],[112]
20795,1997-09-10,Denmark,Croatia,3,1,FIFA World Cup qualification,Copenhagen,Denmark,False,1997,[4],[25]
20796,1997-09-10,England,Moldova,4,0,FIFA World Cup qualification,London,England,False,1997,[12],[117]
20797,1997-09-10,Georgia,Italy,0,0,FIFA World Cup qualification,Tbilisi,Georgia,False,1997,[96],[10]
20798,1997-09-10,Germany,Armenia,4,0,FIFA World Cup qualification,Dortmund,Germany,False,1997,[2],[108]
20799,1997-09-10,Hungary,Azerbaijan,3,1,FIFA World Cup qualification,Budapest,Hungary,False,1997,[76],[125]
20800,1997-09-10,Lithuania,Republic of Ireland,1,2,FIFA World Cup qualification,Vilnius,Lithuania,False,1997,[49],[39]
20801,1997-09-10,Norway,Switzerland,5,0,FIFA World Cup qualification,Oslo,Norway,False,1997,[17],[51]
20802,1997-09-10,Paraguay,Bolivia,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,1997,[31],[37]
20803,1997-09-10,Peru,Uruguay,2,1,FIFA World Cup qualification,Lima,Peru,False,1997,[45],[43]
20804,1997-09-10,Romania,Iceland,4,0,FIFA World Cup qualification,Bucharest,Romania,False,1997,[15],[62]
20805,1997-09-10,San Marino,Turkey,0,5,FIFA World Cup qualification,Serravalle,San Marino,False,1997,[165],[29]
20806,1997-09-10,Slovakia,Serbia,1,1,FIFA World Cup qualification,Bratislava,Slovakia,False,1997,[24],[]
20807,1997-09-10,Sri Lanka,Maldives,1,2,SAFF Cup,Kathmandu,Nepal,True,1997,[126],[176]
20808,1997-09-10,Sweden,Latvia,1,0,FIFA World Cup qualification,Solna,Sweden,False,1997,[16],[84]
20809,1997-09-11,India,Pakistan,2,0,SAFF Cup,Kathmandu,Nepal,True,1997,[121],[172]
20810,1997-09-12,South Korea,Uzbekistan,2,1,FIFA World Cup qualification,Seoul,South Korea,False,1997,[],[110]
20811,1997-09-12,United Arab Emirates,Kazakhstan,4,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1997,[64],[156]
20812,1997-09-13,China PR,Iran,2,4,FIFA World Cup qualification,Dalian,China PR,False,1997,[79],[]
20813,1997-09-13,India,Maldives,5,1,SAFF Cup,Kathmandu,Nepal,True,1997,[121],[176]
20814,1997-09-13,Pakistan,Sri Lanka,1,0,SAFF Cup,Kathmandu,Nepal,True,1997,[172],[126]
20815,1997-09-14,El Salvador,Canada,4,1,FIFA World Cup qualification,San Salvador,El Salvador,False,1997,[74],[48]
20816,1997-09-14,Indonesia,Tanzania,3,1,Friendly,Bandung,Indonesia,False,1997,[120],[90]
20817,1997-09-14,Jamaica,Costa Rica,1,0,FIFA World Cup qualification,Kingston,Jamaica,False,1997,[30],[66]
20818,1997-09-14,Saudi Arabia,Kuwait,2,1,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1997,[36],[69]
20819,1997-09-19,Iran,Saudi Arabia,1,1,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[36]
20820,1997-09-19,Qatar,Kuwait,0,2,FIFA World Cup qualification,Doha,Qatar,False,1997,[73],[69]
20821,1997-09-19,United Arab Emirates,Japan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1997,[64],[19]
20822,1997-09-20,Kazakhstan,Uzbekistan,1,1,FIFA World Cup qualification,Almaty,Kazakhstan,False,1997,[156],[110]
20823,1997-09-20,Libya,Bahrain,2,1,Friendly,Tripoli,Libya,False,1997,[184],[119]
20824,1997-09-21,Indonesia,New Zealand,5,0,Friendly,Jakarta,Indonesia,False,1997,[120],[116]
20825,1997-09-24,El Salvador,Guatemala,0,1,Friendly,Los Angeles,United States,True,1997,[74],[106]
20826,1997-09-24,Malta,Czech Republic,0,1,FIFA World Cup qualification,Attard,Malta,False,1997,[122],[6]
20827,1997-09-24,Moldova,Georgia,0,1,FIFA World Cup qualification,Chişinău,Moldova,False,1997,[117],[96]
20828,1997-09-24,Poland,Lithuania,2,0,Friendly,Olsztyn,Poland,False,1997,[56],[49]
20829,1997-09-24,Slovakia,Spain,1,2,FIFA World Cup qualification,Bratislava,Slovakia,False,1997,[24],[7]
20830,1997-09-25,Bahrain,Chad,1,1,Friendly,Tripoli,Libya,True,1997,[119],[188 189]
20831,1997-09-25,Libya,Jordan,1,1,Friendly,Tripoli,Libya,False,1997,[184],[144]
20832,1997-09-25,Saudi Arabia,Mali,5,1,Friendly,Riyadh,Saudi Arabia,False,1997,[36],[60 65]
20833,1997-09-26,Kuwait,Iran,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,1997,[69],[]
20834,1997-09-26,Qatar,China PR,1,1,FIFA World Cup qualification,Doha,Qatar,False,1997,[73],[79]
20835,1997-09-27,Tanzania,Zambia,0,0,Friendly,Dar es Salaam,Tanzania,False,1997,[90],[20]
20836,1997-09-27,Uzbekistan,United Arab Emirates,2,3,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[64]
20837,1997-09-28,Algeria,Kenya,0,1,Friendly,Dar es Salaam,Tanzania,True,1997,[53],[107]
20838,1997-09-28,Japan,South Korea,1,2,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[]
20839,1997-09-30,Algeria,Zambia,0,1,Friendly,Dar es Salaam,Tanzania,True,1997,[53],[20]
20840,1997-10-01,Tanzania,Kenya,0,1,Friendly,Dar es Salaam,Tanzania,False,1997,[90],[107]
20841,1997-10-03,China PR,Saudi Arabia,1,0,FIFA World Cup qualification,Dalian,China PR,False,1997,[79],[36]
20842,1997-10-03,Iran,Qatar,3,0,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[73]
20843,1997-10-03,Kenya,Zambia,0,0,Friendly,Dar es Salaam,Tanzania,True,1997,[107],[20]
20844,1997-10-03,United States,Jamaica,1,1,FIFA World Cup qualification,Washington,United States,False,1997,[],[30]
20845,1997-10-04,Kazakhstan,Japan,1,1,FIFA World Cup qualification,Almaty,Kazakhstan,False,1997,[156],[19]
20846,1997-10-04,South Korea,United Arab Emirates,3,0,FIFA World Cup qualification,Seoul,South Korea,False,1997,[],[64]
20847,1997-10-04,Saint Kitts and Nevis,Cuba,0,2,Gold Cup qualification,Basseterre,Saint Kitts and Nevis,False,1997,[],[71]
20848,1997-10-04,Tanzania,Algeria,0,1,Friendly,Dar es Salaam,Tanzania,False,1997,[90],[53]
20849,1997-10-05,Mexico,El Salvador,5,0,FIFA World Cup qualification,Mexico City,Mexico,False,1997,[11],[74]
20850,1997-10-07,Moldova,Poland,0,3,FIFA World Cup qualification,Chişinău,Moldova,False,1997,[117],[56]
20851,1997-10-08,Norway,Colombia,0,0,Friendly,Oslo,Norway,False,1997,[17],[5]
20852,1997-10-09,Brazil,Morocco,2,0,Friendly,Belém,Brazil,False,1997,[1],[28]
20853,1997-10-10,Kuwait,China PR,1,2,FIFA World Cup qualification,Kuwait City,Kuwait,False,1997,[69],[79]
20854,1997-10-11,Armenia,Ukraine,0,2,FIFA World Cup qualification,Yerevan,Armenia,False,1997,[108],[67]
20855,1997-10-11,Austria,Belarus,4,0,FIFA World Cup qualification,Vienna,Austria,False,1997,[34],[91]
20856,1997-10-11,Belgium,Wales,3,2,FIFA World Cup qualification,Brussels,Belgium,False,1997,[44],[82]
20857,1997-10-11,Cyprus,Luxembourg,2,0,FIFA World Cup qualification,Limassol,Cyprus,False,1997,[77],[124]
20858,1997-10-11,Czech Republic,Slovakia,3,0,FIFA World Cup qualification,Prague,Czech Republic,False,1997,[6],[24]
20859,1997-10-11,Finland,Hungary,1,1,FIFA World Cup qualification,Helsinki,Finland,False,1997,[78],[76]
20860,1997-10-11,France,South Africa,2,1,Friendly,Lens,France,False,1997,[3],[23]
20861,1997-10-11,Georgia,Poland,3,0,FIFA World Cup qualification,Tbilisi,Georgia,False,1997,[96],[56]
20862,1997-10-11,Germany,Albania,4,3,FIFA World Cup qualification,Hanover,Germany,False,1997,[2],[118]
20863,1997-10-11,Greece,Denmark,0,0,FIFA World Cup qualification,Athens,Greece,False,1997,[40],[4]
20864,1997-10-11,Iceland,Liechtenstein,4,0,FIFA World Cup qualification,Reykjavík,Iceland,False,1997,[62],[154]
20865,1997-10-11,Republic of Ireland,Romania,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1997,[39],[15]
20866,1997-10-11,Italy,England,0,0,FIFA World Cup qualification,Rome,Italy,False,1997,[10],[12]
20867,1997-10-11,Kazakhstan,South Korea,1,1,FIFA World Cup qualification,Almaty,Kazakhstan,False,1997,[156],[]
20868,1997-10-11,North Macedonia,Lithuania,1,2,FIFA World Cup qualification,Skopje,North Macedonia,False,1997,[],[49]
20869,1997-10-11,Malta,Serbia,0,5,FIFA World Cup qualification,Attard,Malta,False,1997,[122],[]
20870,1997-10-11,Netherlands,Turkey,0,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,1997,[9],[29]
20871,1997-10-11,Portugal,Northern Ireland,1,0,FIFA World Cup qualification,Lisbon,Portugal,False,1997,[13],[68]
20872,1997-10-11,Russia,Bulgaria,4,2,FIFA World Cup qualification,Moscow,Russia,False,1997,[8],[14]
20873,1997-10-11,Saudi Arabia,Qatar,1,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1997,[36],[73]
20874,1997-10-11,Scotland,Latvia,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,1997,[27],[84]
20875,1997-10-11,Slovenia,Croatia,1,3,FIFA World Cup qualification,Ljubljana,Slovenia,False,1997,[89],[25]
20876,1997-10-11,Spain,Faroe Islands,3,1,FIFA World Cup qualification,Gijón,Spain,False,1997,[7],[136]
20877,1997-10-11,Sweden,Estonia,1,0,FIFA World Cup qualification,Solna,Sweden,False,1997,[16],[104]
20878,1997-10-11,Switzerland,Azerbaijan,5,0,FIFA World Cup qualification,Zürich,Switzerland,False,1997,[51],[125]
20879,1997-10-11,Uzbekistan,Japan,1,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[19]
20880,1997-10-12,Argentina,Uruguay,0,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1997,[18],[43]
20881,1997-10-12,Canada,Mexico,2,2,FIFA World Cup qualification,Edmonton,Canada,False,1997,[48],[11]
20882,1997-10-12,Ecuador,Bolivia,1,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1997,[35],[37]
20883,1997-10-12,Paraguay,Venezuela,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,1997,[31],[112]
20884,1997-10-12,Peru,Chile,0,4,FIFA World Cup qualification,Lima,Peru,False,1997,[45],[21]
20885,1997-10-17,Iran,China PR,4,1,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[79]
20886,1997-10-17,Kuwait,Saudi Arabia,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,1997,[69],[36]
20887,1997-10-18,Haiti,Jamaica,0,1,Friendly,Port-au-Prince,Haiti,False,1997,[113],[30]
20888,1997-10-18,Kazakhstan,United Arab Emirates,3,0,FIFA World Cup qualification,Almaty,Kazakhstan,False,1997,[156],[64]
20889,1997-10-18,Uzbekistan,South Korea,1,5,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[]
20890,1997-10-20,Haiti,Cuba,2,2,Friendly,Port-au-Prince,Haiti,False,1997,[113],[71]
20891,1997-10-20,Martinique,Cameroon,2,1,Friendly,Port-au-Prince,Haiti,True,1997,[],[59]
20892,1997-10-22,Cuba,Cameroon,1,1,Friendly,Port-au-Prince,Haiti,True,1997,[71],[59]
20893,1997-10-22,Haiti,Martinique,3,0,Friendly,Port-au-Prince,Haiti,False,1997,[113],[]
20894,1997-10-24,Kuwait,Qatar,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,1997,[69],[73]
20895,1997-10-24,Saudi Arabia,Iran,1,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1997,[36],[]
20896,1997-10-24,Saint Lucia,Jamaica,1,3,Friendly,Castries,Saint Lucia,False,1997,[],[30]
20897,1997-10-25,Uzbekistan,Kazakhstan,4,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[156]
20898,1997-10-26,Antigua and Barbuda,Jamaica,0,3,Friendly,St. John's,Antigua and Barbuda,False,1997,[146],[30]
20899,1997-10-26,Japan,United Arab Emirates,1,1,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[64]
20900,1997-10-29,Croatia,Ukraine,2,0,FIFA World Cup qualification,Zagreb,Croatia,False,1997,[25],[67]
20901,1997-10-29,Hungary,Serbia,1,7,FIFA World Cup qualification,Budapest,Hungary,False,1997,[76],[]
20902,1997-10-29,Republic of Ireland,Belgium,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1997,[39],[44]
20903,1997-10-29,Russia,Italy,1,1,FIFA World Cup qualification,Moscow,Russia,False,1997,[8],[10]
20904,1997-10-29,Saint Kitts and Nevis,Jamaica,1,1,Friendly,Basseterre,Saint Kitts and Nevis,False,1997,[],[30]
20905,1997-10-31,China PR,Qatar,2,3,FIFA World Cup qualification,Dalian,China PR,False,1997,[79],[73]
20906,1997-10-31,Iran,Kuwait,0,0,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[69]
20907,1997-11-01,South Korea,Japan,0,2,FIFA World Cup qualification,Seoul,South Korea,False,1997,[],[19]
20908,1997-11-02,Ivory Coast,Burkina Faso,0,0,Friendly,Bouaké,Ivory Coast,False,1997,[],[99]
20909,1997-11-02,Mexico,United States,0,0,FIFA World Cup qualification,Mexico City,Mexico,False,1997,[11],[]
20910,1997-11-02,Eswatini,Mauritius,0,1,Friendly,Mbabane,Eswatini,False,1997,[],[151]
20911,1997-11-02,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1997,[64],[110]
20912,1997-11-05,Tunisia,Bosnia and Herzegovina,2,1,Friendly,Tunis,Tunisia,False,1997,[26],[139]
20913,1997-11-06,Saudi Arabia,China PR,1,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1997,[36],[79]
20914,1997-11-07,Chile,Guatemala,4,1,Friendly,Antofagasta,Chile,False,1997,[21],[106]
20915,1997-11-07,Qatar,Iran,2,0,FIFA World Cup qualification,Doha,Qatar,False,1997,[73],[]
20916,1997-11-08,Japan,Kazakhstan,5,1,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[156]
20917,1997-11-09,Canada,United States,0,3,FIFA World Cup qualification,Burnaby,Canada,False,1997,[48],[]
20918,1997-11-09,El Salvador,Jamaica,2,2,FIFA World Cup qualification,San Salvador,El Salvador,False,1997,[74],[30]
20919,1997-11-09,Mexico,Costa Rica,3,3,FIFA World Cup qualification,Mexico City,Mexico,False,1997,[11],[66]
20920,1997-11-09,United Arab Emirates,South Korea,1,3,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1997,[64],[]
20921,1997-11-11,Brazil,Wales,3,0,Friendly,Brasília,Brazil,False,1997,[1],[82]
20922,1997-11-12,China PR,Kuwait,1,0,FIFA World Cup qualification,Dalian,China PR,False,1997,[79],[69]
20923,1997-11-12,France,Scotland,2,1,Friendly,Saint-Étienne,France,False,1997,[3],[27]
20924,1997-11-12,Qatar,Saudi Arabia,0,1,FIFA World Cup qualification,Doha,Qatar,False,1997,[73],[36]
20925,1997-11-13,Mali,Mauritania,3,1,Friendly,Bamako,Mali,False,1997,[60 65],[114]
20926,1997-11-15,Belgium,Republic of Ireland,2,1,FIFA World Cup qualification,Brussels,Belgium,False,1997,[44],[39]
20927,1997-11-15,England,Cameroon,2,0,Friendly,London,England,False,1997,[12],[59]
20928,1997-11-15,Germany,South Africa,3,0,Friendly,Düsseldorf,Germany,False,1997,[2],[23]
20929,1997-11-15,Italy,Russia,1,0,FIFA World Cup qualification,Naples,Italy,False,1997,[10],[8]
20930,1997-11-15,Serbia,Hungary,5,0,FIFA World Cup qualification,Belgrade,Yugoslavia,True,1997,[],[76]
20931,1997-11-15,Ukraine,Croatia,1,1,FIFA World Cup qualification,Kyïv,Ukraine,False,1997,[67],[25]
20932,1997-11-16,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,1997,[18],[5]
20933,1997-11-16,Chile,Bolivia,3,0,FIFA World Cup qualification,Santiago,Chile,False,1997,[21],[37]
20934,1997-11-16,Costa Rica,Canada,3,1,FIFA World Cup qualification,San José,Costa Rica,False,1997,[66],[48]
20935,1997-11-16,Jamaica,Mexico,0,0,FIFA World Cup qualification,Kingston,Jamaica,False,1997,[30],[11]
20936,1997-11-16,Japan,Iran,3,2,FIFA World Cup qualification,Johor Baharu,Malaysia,True,1997,[19],[]
20937,1997-11-16,Peru,Paraguay,1,0,FIFA World Cup qualification,Lima,Peru,False,1997,[45],[31]
20938,1997-11-16,Uruguay,Ecuador,5,3,FIFA World Cup qualification,Maldonado,Uruguay,False,1997,[43],[35]
20939,1997-11-16,United States,El Salvador,4,2,FIFA World Cup qualification,Foxborough,United States,False,1997,[],[74]
20940,1997-11-19,Senegal,Mali,1,2,Friendly,Dakar,Senegal,False,1997,[58],[60 65]
20941,1997-11-19,Spain,Romania,1,1,Friendly,Palma de Mallorca,Spain,False,1997,[7],[15]
20942,1997-11-22,Iran,Australia,1,1,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[33]
20943,1997-11-26,Morocco,Togo,3,0,Friendly,Rabat,Morocco,False,1997,[28],[70]
20944,1997-11-27,Philippines,Estonia,0,1,Friendly,Manila,Philippines,False,1997,[166],[104]
20945,1997-11-28,Gambia,Cape Verde,3,1,Amílcar Cabral Cup,Banjul,Gambia,False,1997,[128],[]
20946,1997-11-28,Mauritania,Senegal,1,1,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[114],[58]
20947,1997-11-29,Australia,Iran,2,2,FIFA World Cup qualification,Melbourne,Australia,False,1997,[33],[]
20948,1997-11-29,Guinea,Mali,0,0,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[57],[60 65]
20949,1997-11-29,Sierra Leone,Guinea-Bissau,2,1,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[86],[133]
20950,1997-11-30,Gambia,Mauritania,2,1,Amílcar Cabral Cup,Banjul,Gambia,False,1997,[128],[114]
20951,1997-11-30,Senegal,Cape Verde,2,0,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[58],[]
20952,1997-12-01,Guinea,Sierra Leone,3,0,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[57],[86]
20953,1997-12-01,Mali,Guinea-Bissau,6,1,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[60 65],[133]
20954,1997-12-02,Cape Verde,Mauritania,2,2,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[],[114]
20955,1997-12-02,Gambia,Senegal,0,0,Amílcar Cabral Cup,Banjul,Gambia,False,1997,[128],[58]
20956,1997-12-03,Egypt,Ghana,3,2,Friendly,Cairo,Egypt,False,1997,[32],[38]
20957,1997-12-03,Guinea,Guinea-Bissau,2,0,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[57],[133]
20958,1997-12-03,Mali,Sierra Leone,1,1,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[60 65],[86]
20959,1997-12-05,Gambia,Mali,1,2,Amílcar Cabral Cup,Banjul,Gambia,False,1997,[128],[60 65]
20960,1997-12-05,Guinea,Senegal,1,2,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[57],[58]
20961,1997-12-07,Gambia,Guinea,2,2,Amílcar Cabral Cup,Banjul,Gambia,False,1997,[128],[57]
20962,1997-12-07,Mali,Senegal,1,0,Amílcar Cabral Cup,Banjul,Gambia,True,1997,[60 65],[58]
20963,1997-12-07,Saudi Arabia,Iceland,0,0,Friendly,Riyadh,Saudi Arabia,False,1997,[36],[62]
20964,1997-12-07,South Africa,Brazil,1,2,Friendly,Johannesburg,South Africa,False,1997,[23],[1]
20965,1997-12-12,Mexico,Australia,1,3,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[11],[33]
20966,1997-12-12,Saudi Arabia,Brazil,0,3,Confederations Cup,Riyadh,Saudi Arabia,False,1997,[36],[1]
20967,1997-12-13,South Africa,Czech Republic,2,2,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[23],[6]
20968,1997-12-13,United Arab Emirates,Uruguay,0,2,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[64],[43]
20969,1997-12-14,Australia,Brazil,0,0,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[33],[1]
20970,1997-12-14,Saudi Arabia,Mexico,0,5,Confederations Cup,Riyadh,Saudi Arabia,False,1997,[36],[11]
20971,1997-12-15,Czech Republic,Uruguay,1,2,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[6],[43]
20972,1997-12-15,United Arab Emirates,South Africa,1,0,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[64],[23]
20973,1997-12-16,Brazil,Mexico,3,2,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[1],[11]
20974,1997-12-16,Saudi Arabia,Australia,1,0,Confederations Cup,Riyadh,Saudi Arabia,False,1997,[36],[33]
20975,1997-12-17,Martinique,Trinidad and Tobago,3,0,Friendly,Fort-de-France,Martinique,False,1997,[],[42]
20976,1997-12-17,United Arab Emirates,Czech Republic,1,6,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[64],[6]
20977,1997-12-17,Uruguay,South Africa,4,3,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[43],[23]
20978,1997-12-17,Zambia,Nigeria,0,0,Friendly,Lusaka,Zambia,False,1997,[20],[]
20979,1997-12-18,Egypt,Togo,7,2,Friendly,Aswan,Egypt,False,1997,[32],[70]
20980,1997-12-18,Lesotho,Eswatini,0,0,Friendly,Maseru,Lesotho,False,1997,[162],[]
20981,1997-12-18,Martinique,Trinidad and Tobago,3,2,Friendly,Fort-de-France,Martinique,False,1997,[],[42]
20982,1997-12-19,Brazil,Czech Republic,2,0,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[1],[6]
20983,1997-12-19,Uruguay,Australia,0,1,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[43],[33]
20984,1997-12-20,Egypt,Algeria,1,2,Friendly,Aswan,Egypt,False,1997,[32],[53]
20985,1997-12-21,Brazil,Australia,6,0,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[1],[33]
20986,1997-12-21,Czech Republic,Uruguay,1,0,Confederations Cup,Riyadh,Saudi Arabia,True,1997,[6],[43]
20987,1997-12-21,Mozambique,Lesotho,1,1,Friendly,Maputo,Mozambique,False,1997,[83],[162]
20988,1997-12-22,Algeria,Togo,0,1,Friendly,Cairo,Egypt,True,1997,[53],[70]
20989,1997-12-22,Egypt,Cameroon,2,0,Friendly,Cairo,Egypt,False,1997,[32],[59]
20990,1997-12-23,Catalonia,Bulgaria,1,1,Friendly,Barcelona,Spain,False,1997,[],[14]
20991,1997-12-24,Cameroon,Togo,3,1,Friendly,Cairo,Egypt,True,1997,[59],[70]
20992,1997-12-24,Egypt,Algeria,1,2,Friendly,Cairo,Egypt,False,1997,[32],[53]
20993,1997-12-26,Basque Country,Yugoslavia,3,1,Friendly,Bilbao,Spain,False,1997,[],[54]
